"catchmentID","HydModID (flow cumecs)","Date","FF-HadRM3-Q0_afgcx","FF-HadRM3-Q3_afixa","FF-HadRM3-Q4_afixc","FF-HadRM3-Q6_afixh","FF-HadRM3-Q9_afixi","FF-HadRM3-Q8_afixj","FF-HadRM3-Q10_afixk","FF-HadRM3-Q14_afixl","FF-HadRM3-Q11_afixm","FF-HadRM3-Q13_afixo","FF-HadRM3-Q16_afixq"
"TL33_4","RGroundwater","15/05/1984",86.1296,79.1632,86.3774,83.4321,80.3236,76.3733,85.4083,84.9155,75.7982,85.7149,86.1753
"TL33_4","RGroundwater","15/06/1984",84.5921,78.4768,84.8407,83.1873,79.5846,78.6201,85.8562,83.9182,76.768,84.415,85.5522
"TL33_4","RGroundwater","15/07/1984",83.924,77.7923,83.2464,82.0035,78.8404,78.5251,84.0351,82.5563,76.2376,82.9317,84.2109
"TL33_4","RGroundwater","15/08/1984",83.1631,77.1485,82.1001,80.9953,78.1361,78.3035,82.6324,81.4553,75.6771,81.7609,83.2157
"TL33_4","RGroundwater","15/09/1984",82.0092,76.5603,81.8582,80.1533,77.6388,78.842,81.8484,80.5572,75.1609,80.821,83.6603
"TL33_4","RGroundwater","15/10/1984",81.0007,75.9827,82.1896,79.3668,78.2393,80.1398,83.374,79.7335,74.6502,79.9696,85.0041
"TL33_4","RGroundwater","15/11/1984",80.2587,75.4525,81.3288,78.6593,79.7422,79.4599,86.6664,79.0059,74.178,79.2237,85.4161
"TL33_4","RGroundwater","15/12/1984",80.3392,74.9333,80.4487,77.9986,79.5838,78.7739,86.7548,78.3887,73.7178,78.4992,84.3853
"TL33_4","RGroundwater","15/01/1985",81.3833,74.5382,79.9314,77.8243,80.8428,78.6504,88.2739,78.5891,73.455,77.8157,84.1294
"TL33_4","RGroundwater","15/02/1985",83.0928,74.9138,80.3029,79.6787,84.9042,80.2921,87.455,79.8748,74.3384,77.3589,85.2832
"TL33_4","RGroundwater","15/03/1985",86.5158,76.16,81.4204,83.4245,89.4679,83.0152,88.8033,80.3826,76.3346,77.8126,85.7747
"TL33_4","RGroundwater","15/04/1985",86.9555,76.7881,83.0432,85.1577,88.3964,84.1519,88.7807,80.451,77.1358,79.0996,87.122
"TL33_4","RGroundwater","15/05/1985",87.5158,77.1184,84.842,84.7136,86.1765,83.9193,87.8002,79.8032,77.6335,79.1893,87.0942
"TL33_4","RGroundwater","15/06/1985",88.3471,77.4307,85.3994,83.2319,84.2557,83.2437,88.2217,79.0745,78.0482,79.7453,86.1922
"TL33_4","RGroundwater","15/07/1985",86.1777,76.9435,83.7398,82.0013,82.7942,83.5522,85.5888,78.3565,77.9719,79.0397,84.2309
"TL33_4","RGroundwater","15/08/1985",84.1911,76.3508,82.4034,80.9934,81.6496,83.3472,83.7662,77.6793,77.3393,78.3232,82.7764
"TL33_4","RGroundwater","15/09/1985",82.7919,75.8029,81.4935,80.1516,80.7253,82.4109,82.5486,77.0625,76.741,77.6698,81.7236
"TL33_4","RGroundwater","15/10/1985",81.6463,75.2628,81.6605,79.3663,79.8846,82.6176,82.1705,76.4586,76.1541,77.0321,81.196
"TL33_4","RGroundwater","15/11/1985",80.7245,74.7665,82.6147,78.7126,79.1663,85.8284,82.3995,75.908,75.6157,76.45,81.0787
"TL33_4","RGroundwater","15/12/1985",79.9925,74.3602,81.7308,78.5804,78.7622,90.2646,81.374,75.4987,75.0881,75.8815,80.2328
"TL33_4","RGroundwater","15/01/1986",80.1395,74.7954,82.0131,79.8467,79.7959,89.3438,80.4612,76.2215,74.7392,75.4776,79.6957
"TL33_4","RGroundwater","15/02/1986",81.0987,77.3629,83.8549,82.5356,82.4408,88.7588,79.9618,78.7038,75.7619,76.346,81.2525
"TL33_4","RGroundwater","15/03/1986",81.1904,80.3657,84.4692,84.9735,83.9751,89.2914,81.3811,80.4333,78.7858,79.3569,84.7056
"TL33_4","RGroundwater","15/04/1986",82.0032,81.4072,84.0491,85.705,84.7151,88.8195,85.8031,81.3846,80.9395,81.5574,84.7135
"TL33_4","RGroundwater","15/05/1986",81.6027,82.0301,82.6762,86.2216,84.3544,87.1785,87.8916,81.6765,81.6978,80.9075,83.9971
"TL33_4","RGroundwater","15/06/1986",81.3236,81.1097,81.5898,86.202,84.2215,86.3307,87.0137,80.7942,81.8346,80.0825,83.3819
"TL33_4","RGroundwater","15/07/1986",80.4376,80.2475,80.6431,84.2611,82.8186,85.0153,85.8189,79.9469,80.8925,79.3029,82.1482
"TL33_4","RGroundwater","15/08/1986",79.6267,79.7978,79.8118,82.7982,81.6695,83.3859,83.9663,79.1779,80.0343,78.5745,81.1169
"TL33_4","RGroundwater","15/09/1986",78.904,80.9586,79.0772,81.6898,80.7424,82.3064,82.6191,78.4788,79.2836,77.907,80.2608
"TL33_4","RGroundwater","15/10/1986",78.1919,82.8877,78.3582,80.7276,79.8995,82.4615,81.5054,77.7932,78.5551,77.2976,79.4651
"TL33_4","RGroundwater","15/11/1986",77.5507,81.8715,77.7038,79.9146,79.1603,83.5241,80.6019,77.1753,77.8881,77.2484,78.7517
"TL33_4","RGroundwater","15/12/1986",77.1616,80.8883,77.1213,79.1489,78.5226,82.8591,79.8483,76.8367,77.2394,79.1747,78.0531
"TL33_4","RGroundwater","15/01/1987",78.7661,80.2704,77.1051,78.4739,78.6376,83.9195,79.8947,78.6111,76.6639,82.5837,77.5479
"TL33_4","RGroundwater","15/02/1987",83.3596,81.7032,78.517,78.345,80.2301,86.0976,82.1089,82.6572,76.5006,84.7338,78.4605
"TL33_4","RGroundwater","15/03/1987",86.5179,85.358,80.2812,79.2953,82.495,86.1689,84.7162,84.2305,77.1041,87.2136,81.762
"TL33_4","RGroundwater","15/04/1987",88.1976,86.3883,80.6878,80.5265,85.1162,85.5036,84.5058,86.2135,79.2575,87.5192,84.4989
"TL33_4","RGroundwater","15/05/1987",87.8099,86.6177,80.7507,81.8172,85.6655,84.1755,84.3881,86.266,82.0786,87.5962,84.2738
"TL33_4","RGroundwater","15/06/1987",85.3972,86.9523,80.7446,84.8581,83.9945,83.0764,83.8554,85.0553,81.5078,85.8522,83.1305
"TL33_4","RGroundwater","15/07/1987",83.6294,85.2001,79.9339,84.4538,82.8761,82.3238,82.5233,83.4119,80.7667,84.0199,81.9296
"TL33_4","RGroundwater","15/08/1987",82.314,83.5057,79.1805,82.985,82.1932,81.2842,81.4283,82.1436,79.9297,83.0302,80.9329
"TL33_4","RGroundwater","15/09/1987",81.2894,82.2589,78.6055,81.8419,81.2067,80.5875,80.5336,81.1463,79.1867,82.5849,80.0979
"TL33_4","RGroundwater","15/10/1987",80.3819,81.208,78.1237,80.8584,80.3097,81.2886,79.7123,80.257,78.4629,81.5049,79.3159
"TL33_4","RGroundwater","15/11/1987",79.6022,80.341,77.4901,80.0904,79.5365,83.0186,78.9842,79.4939,77.8016,80.6002,78.6104
"TL33_4","RGroundwater","15/12/1987",78.8607,79.5391,76.8634,79.9205,78.7959,82.2574,78.2711,78.8252,77.1724,79.7761,77.9177
"TL33_4","RGroundwater","15/01/1988",78.3485,78.7982,76.2709,81.2124,78.1282,84.0672,77.6618,78.5001,76.7684,79.164,77.2686
"TL33_4","RGroundwater","15/02/1988",79.4802,78.1687,75.746,83.724,77.942,88.4874,77.6677,79.1993,77.2624,79.8194,76.8014
"TL33_4","RGroundwater","15/03/1988",82.5506,77.8493,75.259,85.7391,79.1296,88.708,78.6601,81.2685,78.7523,82.1594,77.1517
"TL33_4","RGroundwater","15/04/1988",83.4913,78.6916,75.2819,85.81,81.574,88.4874,79.7499,83.5624,79.5097,83.2159,78.355
"TL33_4","RGroundwater","15/05/1988",82.732,80.8721,76.4988,84.4131,82.7405,86.3532,80.031,85.1249,78.8241,83.3977,78.1504
"TL33_4","RGroundwater","15/06/1988",81.7513,83.1976,77.7703,82.9777,82.9361,84.3807,79.3191,86.245,78.1408,84.2913,77.5231
"TL33_4","RGroundwater","15/07/1988",80.7853,84.0327,77.1988,81.798,83.1707,82.8881,78.5899,85.224,77.4765,83.1049,76.8946
"TL33_4","RGroundwater","15/08/1988",79.9389,82.7023,76.6302,80.8212,82.0068,81.7278,77.8985,83.542,76.8513,81.908,76.3004
"TL33_4","RGroundwater","15/09/1988",79.1958,81.6113,76.4275,79.9984,81.0306,80.9015,77.2694,82.2876,76.3099,80.9467,75.755
"TL33_4","RGroundwater","15/10/1988",78.4969,80.6603,76.571,79.2275,80.1552,80.9681,76.6542,81.2318,76.0129,80.0811,75.2172
"TL33_4","RGroundwater","15/11/1988",78.1646,79.8541,77.1086,78.5544,79.397,81.708,76.0923,80.362,75.937,79.3276,74.7212
"TL33_4","RGroundwater","15/12/1988",79.1287,79.0976,79.8248,78.0263,78.7755,80.8683,75.59,79.5612,75.4096,78.6469,74.2314
"TL33_4","RGroundwater","15/01/1989",81.7483,78.6765,83.6649,78.5482,79.2707,80.933,75.625,78.9791,74.9219,78.453,73.829
"TL33_4","RGroundwater","15/02/1989",83.958,80.7118,87.1917,81.5284,82.7999,84.9948,77.3661,79.8289,74.9247,79.4874,74.0966
"TL33_4","RGroundwater","15/03/1989",85.3477,85.5029,89.5032,84.7979,87.3999,91.1559,81.109,82.7801,76.5816,81.4331,75.5894
"TL33_4","RGroundwater","15/04/1989",86.8045,86.4666,89.0545,85.0605,87.9291,89.6129,84.6355,85.3011,78.982,83.7034,77.1848
"TL33_4","RGroundwater","15/05/1989",85.7076,85.3071,87.2845,83.6402,85.8629,87.0878,84.5469,86.4247,78.3825,85.0076,77.8804
"TL33_4","RGroundwater","15/06/1989",84.9365,84.4904,86.489,82.7513,84.0352,84.8761,83.1729,85.4227,77.7256,84.8729,78.6887
"TL33_4","RGroundwater","15/07/1989",83.339,83.0154,85.4272,82.2278,82.6269,83.2545,82.4596,83.6838,77.0856,84.4713,79.0231
"TL33_4","RGroundwater","15/08/1989",82.143,81.8512,85.2986,82.2061,81.5132,82.0192,82.236,82.3563,76.4812,83.0023,78.3465
"TL33_4","RGroundwater","15/09/1989",81.6297,81.0214,87.06,81.2421,80.6077,81.0411,81.2575,81.3247,75.927,81.856,77.7071
"TL33_4","RGroundwater","15/10/1989",81.4997,81.1883,86.3294,80.518,79.7945,80.1645,80.3542,80.4127,75.381,80.8692,77.1977
"TL33_4","RGroundwater","15/11/1989",80.6278,82.0964,84.3974,81.4757,79.3116,79.4043,79.577,79.6304,74.8779,80.0465,76.8289
"TL33_4","RGroundwater","15/12/1989",79.801,81.1663,82.9084,85.7196,80.0503,78.7149,78.8349,78.8929,74.3844,79.5487,76.2487
"TL33_4","RGroundwater","15/01/1990",79.1953,80.5792,82.0136,90.6636,82.2216,78.4539,78.2102,78.3374,74.1288,81.3084,75.7832
"TL33_4","RGroundwater","15/02/1990",79.8967,81.2651,83.3577,93.373,83.7226,79.091,78.3745,78.6793,75.6994,85.9093,76.2171
"TL33_4","RGroundwater","15/03/1990",81.9096,83.1195,86.9117,92.792,84.6073,79.6147,79.6289,80.1459,79.4658,87.5814,78.1736
"TL33_4","RGroundwater","15/04/1990",82.2283,84.8687,87.4194,91.7465,84.2974,79.3508,80.7686,81.0978,81.1788,87.6124,80.2492
"TL33_4","RGroundwater","15/05/1990",82.0701,85.7124,86.3995,89.1849,82.896,78.8864,81.0885,81.2379,81.5878,85.7789,81.56
"TL33_4","RGroundwater","15/06/1990",82.0487,84.0049,85.7435,86.368,81.7707,78.2098,80.4835,82.0048,82.0925,84.2556,82.0091
"TL33_4","RGroundwater","15/07/1990",81.0706,82.6041,83.9752,84.306,80.798,77.5707,80.0173,81.0603,82.2032,82.8051,81.0512
"TL33_4","RGroundwater","15/08/1990",80.1916,81.512,83.0109,82.832,79.9503,77.1895,79.2565,80.1825,81.2059,81.6632,80.1767
"TL33_4","RGroundwater","15/09/1990",79.4288,80.7547,82.5948,81.7174,79.2058,77.1077,78.5538,79.42,80.3392,80.7768,79.5276
"TL33_4","RGroundwater","15/10/1990",78.7178,80.163,81.514,80.7526,78.4811,77.2466,77.8636,78.6844,79.5369,79.9981,79.7465
"TL33_4","RGroundwater","15/11/1990",78.2566,79.4119,80.6102,80.0108,77.8189,77.8941,77.2365,78.013,78.8473,79.2557,80.6514
"TL33_4","RGroundwater","15/12/1990",78.0716,78.6778,79.8944,79.8888,77.1969,77.3079,76.6239,77.5331,78.446,78.6833,79.883
"TL33_4","RGroundwater","15/01/1991",78.5742,77.9811,80.128,80.5089,76.9057,76.8548,76.046,78.5709,78.9938,79.3718,79.1207
"TL33_4","RGroundwater","15/02/1991",80.8939,77.4011,81.682,81.0859,78.0147,77.0216,75.6595,82.1265,81.0465,81.887,78.5676
"TL33_4","RGroundwater","15/03/1991",83.6284,76.9167,83.6255,82.4362,80.7409,78.5802,76.1477,84.2337,83.5076,84.2856,78.7056
"TL33_4","RGroundwater","15/04/1991",86.044,76.9194,86.8001,83.6003,82.6889,81.2727,77.9572,83.8899,84.3927,87.3523,79.5036
"TL33_4","RGroundwater","15/05/1991",85.4651,77.2728,86.6623,83.8916,82.7963,81.8957,78.7868,84.9671,84.3015,87.1785,79.3646
"TL33_4","RGroundwater","15/06/1991",84.4249,77.3204,85.2944,83.5705,82.4857,81.4596,79.2813,86.1519,83.1788,84.9883,79.5776
"TL33_4","RGroundwater","15/07/1991",82.9468,77.0494,83.6022,83.8906,81.7105,80.551,80.6055,84.2605,81.9689,83.3361,78.8697
"TL33_4","RGroundwater","15/08/1991",81.7731,76.4598,82.4617,82.5794,80.7579,79.8021,80.1415,82.7978,80.9667,82.0839,78.1608
"TL33_4","RGroundwater","15/09/1991",80.8314,75.9066,81.6999,81.5099,79.9417,79.7175,79.3937,81.6895,80.1554,81.0959,77.5168
"TL33_4","RGroundwater","15/10/1991",79.9788,75.3616,80.7474,80.5731,79.1721,80.3011,78.6596,80.7291,79.603,80.2126,76.8878
"TL33_4","RGroundwater","15/11/1991",79.2323,74.8604,79.9323,79.7756,78.4732,80.0626,77.9862,80.009,79.2807,79.4476,76.3151
"TL33_4","RGroundwater","15/12/1991",78.5081,74.4168,79.1657,79.02,77.7895,79.3065,77.3324,80.1199,78.5692,78.7121,75.8528
"TL33_4","RGroundwater","15/01/1992",77.8644,74.4771,78.5122,78.3605,77.177,78.7203,76.7856,81.738,77.896,78.047,76.2868
"TL33_4","RGroundwater","15/02/1992",77.7746,75.7517,78.4912,78.2761,77.0292,79.4256,76.9323,83.982,77.5045,77.852,78.367
"TL33_4","RGroundwater","15/03/1992",79.3762,77.9733,79.2877,79.1441,78.4828,82.2813,78.3188,85.7793,77.8366,79.0427,80.2969
"TL33_4","RGroundwater","15/04/1992",82.668,79.9289,80.2909,80.0528,81.1981,84.5931,79.8345,85.6293,78.5132,81.0789,80.8518
"TL33_4","RGroundwater","15/05/1992",84.796,79.9026,81.2453,80.3031,81.8098,84.5886,81.1788,85.0958,78.2866,81.3028,80.259
"TL33_4","RGroundwater","15/06/1992",85.0068,79.6544,80.4587,80.399,81.4358,84.0226,83.1244,83.7707,78.9614,81.1099,79.7819
"TL33_4","RGroundwater","15/07/1992",83.4149,79.7293,79.7981,79.8333,80.531,83.959,83.0563,82.9654,79.6016,80.3521,79.139
"TL33_4","RGroundwater","15/08/1992",82.146,79.2224,79.4424,79.081,79.711,83.7575,82.3599,82.0358,78.9084,79.6178,78.4224
"TL33_4","RGroundwater","15/09/1992",81.1483,78.8878,80.0775,78.386,78.983,82.5201,81.3554,81.0651,78.2199,78.8982,77.7645
"TL33_4","RGroundwater","15/10/1992",80.2587,78.1911,82.2124,77.7061,78.2678,81.5759,80.6065,80.2266,77.5501,78.1866,77.1898
"TL33_4","RGroundwater","15/11/1992",79.4898,77.5454,82.6546,77.0878,77.619,80.9201,80.798,79.8998,76.9412,77.5411,77.2556
"TL33_4","RGroundwater","15/12/1992",78.7513,76.9156,81.7825,76.4888,77.0591,80.0767,81.4607,80.6159,76.3889,76.9141,78.4105
"TL33_4","RGroundwater","15/01/1993",78.0517,76.3207,82.2416,76.2015,77.1363,79.5366,80.5922,81.582,76.2595,76.4547,79.5461
"TL33_4","RGroundwater","15/02/1993",77.5587,75.8303,84.5478,78.1992,78.2277,80.7854,79.9321,82.7546,77.092,77.2517,79.9681
"TL33_4","RGroundwater","15/03/1993",77.826,75.4589,85.6448,82.4464,79.3201,84.0653,79.9129,85.7484,78.5475,80.173,80.4333
"TL33_4","RGroundwater","15/04/1993",79.0286,75.3285,86.1626,83.6461,80.9485,84.9764,80.6087,85.9789,80.0318,82.3792,81.6683
"TL33_4","RGroundwater","15/05/1993",79.6583,75.6077,86.5203,84.2963,82.4636,84.6598,80.4485,84.9189,80.7407,81.7067,81.313
"TL33_4","RGroundwater","15/06/1993",80.9566,76.4319,84.5602,83.7657,82.9186,86.0486,80.2855,83.9301,81.5605,80.7857,81.0557
"TL33_4","RGroundwater","15/07/1993",81.3931,75.9144,83.0232,82.4525,81.8068,85.7958,79.5994,82.5688,81.3789,79.9393,80.2617
"TL33_4","RGroundwater","15/08/1993",80.524,75.4015,81.8451,81.371,80.8287,83.9728,79.003,81.4656,80.4889,79.1709,79.4693
"TL33_4","RGroundwater","15/09/1993",79.8295,75.1675,80.911,80.5416,80.005,82.6242,78.3168,80.5661,79.6993,78.4721,78.7558
"TL33_4","RGroundwater","15/10/1993",79.904,75.1162,80.0502,80.2117,79.2305,81.5095,77.6411,79.7416,78.9469,77.787,78.0531
"TL33_4","RGroundwater","15/11/1993",80.5863,74.6433,79.2983,80.2846,78.5291,80.6042,77.0264,79.0134,78.2623,77.1692,77.4153
"TL33_4","RGroundwater","15/12/1993",79.8385,74.1988,78.5753,79.5259,77.8413,79.7798,76.4258,78.3922,77.8732,76.8247,76.7928
"TL33_4","RGroundwater","15/01/1994",79.3018,74.1612,78.1566,79.0713,77.1947,79.1714,75.8877,78.6826,79.7056,78.5965,76.204
"TL33_4","RGroundwater","15/02/1994",79.3777,75.0064,79.9699,81.0157,76.6434,79.8522,75.772,81.1017,83.9401,83.0138,75.7
"TL33_4","RGroundwater","15/03/1994",79.93,75.8484,84.2025,85.8594,76.0675,82.0779,76.7555,83.5983,84.669,85.0492,75.2062
"TL33_4","RGroundwater","15/04/1994",80.4166,76.0572,85.4498,87.0356,75.7562,83.6382,78.346,83.8016,84.6715,85.9676,75.0926
"TL33_4","RGroundwater","15/05/1994",79.9505,76.1297,85.5228,85.6335,77.1167,85.1259,78.3333,83.9574,84.2565,85.5658,75.6289
"TL33_4","RGroundwater","15/06/1994",79.7117,75.6163,84.844,85.181,79.7602,85.071,77.7025,83.1052,83.4885,85.0478,76.4772
"TL33_4","RGroundwater","15/07/1994",78.9792,75.0857,83.2709,83.5269,79.1306,83.4559,77.065,81.9176,82.5654,83.7606,77.6656
"TL33_4","RGroundwater","15/08/1994",78.2665,74.579,82.0343,82.2339,78.4103,82.2371,76.5234,80.923,82.04,82.4292,78.4722
"TL33_4","RGroundwater","15/09/1994",77.6966,74.1115,81.1614,81.2223,77.7518,81.7257,76.4918,80.0986,81.0813,81.3854,77.9389
"TL33_4","RGroundwater","15/10/1994",77.7437,73.7553,81.1845,80.3234,77.1094,81.6107,76.8126,79.3977,80.1998,80.4659,77.2968
"TL33_4","RGroundwater","15/11/1994",78.5217,74.3914,81.8768,79.5499,76.5276,80.7276,76.3611,78.8259,79.4382,79.7033,76.7724
"TL33_4","RGroundwater","15/12/1994",79.99,76.9561,80.9532,78.861,76.1785,80.0281,76.5168,78.1252,78.8243,79.2221,76.3514
"TL33_4","RGroundwater","15/01/1995",83.5168,80.267,80.3144,78.6652,77.6734,80.5659,77.3456,77.4631,79.1811,79.5975,76.1844
"TL33_4","RGroundwater","15/02/1995",84.2462,82.8288,81.5691,79.4723,81.7744,83.2098,78.423,76.9676,80.63,81.6012,77.3814
"TL33_4","RGroundwater","15/03/1995",84.8812,83.1108,84.4254,80.5652,84.5257,86.1384,80.9323,77.0442,81.0148,84.4499,79.5526
"TL33_4","RGroundwater","15/04/1995",86.9917,83.9507,84.2153,81.5292,85.968,87.9274,81.2451,78.3152,81.443,85.037,80.2305
"TL33_4","RGroundwater","15/05/1995",85.6546,84.4496,83.5454,82.0637,85.1719,85.4396,80.5241,79.2784,81.2381,83.8517,80.3083
"TL33_4","RGroundwater","15/06/1995",83.9021,83.159,83.7873,82.4277,83.8269,83.7169,80.1431,78.8638,81.4965,83.1976,80.5315
"TL33_4","RGroundwater","15/07/1995",82.525,81.9486,84.2245,81.401,82.4775,82.3823,79.7377,78.3088,80.6068,81.9999,81.3012
"TL33_4","RGroundwater","15/08/1995",81.4296,81.0262,82.8404,80.4802,81.3923,81.335,78.9982,77.8818,79.7793,80.9925,81.0544
"TL33_4","RGroundwater","15/09/1995",80.5348,80.838,81.7634,79.6915,80.5915,80.9652,78.3078,77.2633,79.0468,80.1607,81.2301
"TL33_4","RGroundwater","15/10/1995",79.7134,81.1036,81.1229,78.9395,80.5237,83.546,77.7133,76.6484,78.329,79.4586,80.3702
"TL33_4","RGroundwater","15/11/1995",78.9855,80.2935,80.8319,78.2498,81.0313,87.78,77.9716,76.0882,77.6759,78.939,79.5916
"TL33_4","RGroundwater","15/12/1995",78.2887,79.5368,80.0025,77.579,80.3292,85.4211,80.4269,75.6598,77.0708,78.7341,78.8484
"TL33_4","RGroundwater","15/01/1996",77.913,79.192,79.2324,76.9477,80.3255,83.6472,83.7578,76.3149,76.8697,79.6056,78.2154
"TL33_4","RGroundwater","15/02/1996",79.0317,79.6015,78.7193,76.4119,82.1921,82.4577,85.4563,78.8717,78.118,81.433,78.3991
"TL33_4","RGroundwater","15/03/1996",81.2183,79.9525,79.4243,76.212,84.6293,81.8048,87.9857,80.8492,80.3957,83.9479,80.6031
"TL33_4","RGroundwater","15/04/1996",82.2294,80.2026,81.1167,77.7626,84.4744,82.0203,88.2848,82.1093,81.2265,85.5684,83.8707
"TL33_4","RGroundwater","15/05/1996",84.9627,80.5947,80.43,80.4416,84.1865,82.1499,85.9372,84.5402,81.0535,84.1731,85.663
"TL33_4","RGroundwater","15/06/1996",86.8618,79.8407,79.8241,80.2329,85.1013,82.001,84.9626,84.8291,80.2314,82.7906,86.6651
"TL33_4","RGroundwater","15/07/1996",86.1186,79.0795,79.071,79.5615,86.3593,82.5833,84.1071,83.4271,79.4393,81.6467,84.6035
"TL33_4","RGroundwater","15/08/1996",84.185,78.3619,78.3532,78.9949,84.408,83.2638,82.7604,82.1613,78.7036,80.6928,83.0541
"TL33_4","RGroundwater","15/09/1996",82.7873,77.7333,77.6981,78.3101,82.9907,82.1353,81.6609,81.1612,78.0277,79.9261,81.8978
"TL33_4","RGroundwater","15/10/1996",81.6434,77.3224,77.0588,77.6348,82.0942,81.1047,80.7028,80.2699,77.3692,79.5218,80.9064
"TL33_4","RGroundwater","15/11/1996",80.7641,77.1196,76.4753,77.0269,81.5938,80.2501,79.8943,79.5001,76.7694,79.4265,80.1688
"TL33_4","RGroundwater","15/12/1996",80.3189,76.652,75.9052,76.7627,80.6656,79.4563,79.2324,78.761,76.1861,78.793,80.3625
"TL33_4","RGroundwater","15/01/1997",80.4778,77.1792,75.4847,79.1042,79.832,78.7197,79.435,78.0589,75.7207,78.7877,82.7691
"TL33_4","RGroundwater","15/02/1997",81.2473,79.1357,76.1586,84.0763,79.1472,78.0891,80.8096,77.4642,75.8631,79.8662,85.9797
"TL33_4","RGroundwater","15/03/1997",83.5184,81.0027,78.3953,85.3463,78.5392,77.4905,81.509,76.8858,76.4256,81.7789,87.089
"TL33_4","RGroundwater","15/04/1997",85.4174,83.4889,80.1045,86.395,78.8264,77.505,82.1723,76.7041,76.2162,84.721,86.9455
"TL33_4","RGroundwater","15/05/1997",84.7617,83.7348,80.5386,84.7416,79.7429,78.8265,82.1491,76.8015,75.8185,84.3285,84.7594
"TL33_4","RGroundwater","15/06/1997",83.3831,82.6403,79.7893,83.254,79.0761,80.9579,81.6923,76.2847,75.3018,83.1254,83.2204
"TL33_4","RGroundwater","15/07/1997",82.1258,81.53,79.0318,82.0771,78.3581,82.1391,81.4473,75.723,74.7855,82.2368,81.9921
"TL33_4","RGroundwater","15/08/1997",81.0981,80.5917,78.3156,81.0595,77.6808,81.2568,80.5481,75.1874,74.2938,81.2035,80.9865
"TL33_4","RGroundwater","15/09/1997",80.2443,79.7938,77.6626,80.2102,77.064,81.0209,79.7529,74.6927,73.9421,80.337,80.1894
"TL33_4","RGroundwater","15/10/1997",79.45,79.0473,77.0253,79.4188,76.4599,81.5572,78.997,74.2021,74.3906,79.5344,79.7737
"TL33_4","RGroundwater","15/11/1997",78.7375,78.3956,76.4436,78.708,75.9092,81.3786,78.3145,73.7472,75.5475,78.8172,79.678
"TL33_4","RGroundwater","15/12/1997",78.0384,78.0181,75.8778,78.0106,75.4944,80.4888,77.864,73.2951,75.8049,78.1148,78.9532
"TL33_4","RGroundwater","15/01/1998",77.4611,78.9582,75.6001,77.4291,76.1646,79.728,78.8607,72.8926,77.4019,77.6235,78.2647
"TL33_4","RGroundwater","15/02/1998",77.6598,81.5896,77.5132,77.5431,78.5197,79.592,81.7044,72.8192,79.9347,78.6244,77.9636
"TL33_4","RGroundwater","15/03/1998",79.0027,83.2074,82.1604,78.4937,80.2603,80.4634,83.4881,73.0817,83.2272,81.6579,78.6947
"TL33_4","RGroundwater","15/04/1998",80.3285,83.6016,84.6669,79.7133,80.9958,81.7052,84.4407,73.0937,86.2404,83.9609,80.59
"TL33_4","RGroundwater","15/05/1998",80.7681,85.0006,85.0925,81.3369,80.4323,81.9917,84.0226,72.8434,86.1771,85.0557,81.4429
"TL33_4","RGroundwater","15/06/1998",80.0079,85.8837,84.4436,81.5876,79.7642,81.0646,84.3404,72.4419,84.3073,84.3771,80.6094
"TL33_4","RGroundwater","15/07/1998",79.2346,84.3985,85.1436,81.723,79.0211,80.1863,83.2731,72.0328,82.833,82.9206,79.7816
"TL33_4","RGroundwater","15/08/1998",78.5095,82.9148,85.4007,80.7988,78.3056,79.398,82.0479,71.6356,81.6811,81.8287,79.0246
"TL33_4","RGroundwater","15/09/1998",77.8452,81.7849,85.3105,79.9783,77.6533,78.6883,81.0655,71.2615,80.7524,81.5322,78.3328
"TL33_4","RGroundwater","15/10/1998",77.1974,80.8088,85.5898,79.2059,77.0165,77.9898,80.1859,70.8839,79.9085,81.7041,77.7092
"TL33_4","RGroundwater","15/11/1998",76.6072,79.9873,83.9049,78.5055,76.4352,77.3569,79.4231,70.5273,79.1694,80.8156,77.543
"TL33_4","RGroundwater","15/12/1998",76.0613,79.2152,82.6575,77.8192,75.8649,76.8082,78.6904,70.17,78.571,79.9698,77.687
"TL33_4","RGroundwater","15/01/1999",75.9264,78.4913,82.7599,77.1754,75.3226,76.9889,78.098,70.002,78.9838,79.4064,77.2892
"TL33_4","RGroundwater","15/02/1999",77.3688,77.8852,84.8155,76.7055,74.8576,79.2188,78.4555,71.3775,80.6324,80.5862,78.6882
"TL33_4","RGroundwater","15/03/1999",80.4718,77.3897,86.1333,76.8853,74.4796,82.2103,79.9285,74.8165,80.7808,83.5623,82.7206
"TL33_4","RGroundwater","15/04/1999",82.6718,77.4631,86.1517,78.3448,75.1509,82.6681,80.9146,76.809,80.2006,84.0162,84.9467
"TL33_4","RGroundwater","15/05/1999",82.7245,78.2825,85.8837,80.0531,77.6461,82.2869,82.4344,77.1623,79.7583,83.3238,84.0646
"TL33_4","RGroundwater","15/06/1999",81.8813,78.9077,86.5129,81.0954,79.3724,83.1201,83.9772,76.7429,79.0408,82.729,83.4142
"TL33_4","RGroundwater","15/07/1999",80.9003,78.2451,84.6546,80.2814,78.7292,84.0385,82.6826,76.725,78.3242,81.9825,83.3497
"TL33_4","RGroundwater","15/08/1999",80.0412,77.5746,83.0983,79.4849,78.0291,84.3545,81.5815,77.1023,77.6498,81.5975,82.9335
