Year,Season,FF-HadRM3-Q0_afgcx,FF-HadRM3-Q3_afixa,FF-HadRM3-Q4_afixc,FF-HadRM3-Q6_afixh,FF-HadRM3-Q9_afixi,FF-HadRM3-Q8_afixj,FF-HadRM3-Q10_afixk,FF-HadRM3-Q14_afixl,FF-HadRM3-Q11_afixm,FF-HadRM3-Q13_afixo,FF-HadRM3-Q16_afixq
2024,JJA,79.09643333333334,81.30016666666667,81.6764,82.91836666666667,78.11829999999999,84.93136666666668,79.9601,84.17036666666667,80.57846666666666,79.7126,84.92960000000001
2024,SON,77.09446666666666,80.0619,80.02846666666666,79.93593333333332,77.00336666666668,82.7538,79.34246666666667,82.396,78.30503333333333,77.69516666666667,81.03363333333333
2025,DJF,78.1354,85.07516666666668,77.05916666666667,78.78403333333334,75.8223,80.17649999999999,78.54863333333333,78.07093333333334,76.77343333333333,80.2708,77.7602
2025,MAM,81.40026666666667,89.25663333333334,79.37723333333334,85.01383333333332,78.45353333333334,82.4225,80.60556666666666,79.23706666666668,80.61489999999999,85.48843333333333,79.15653333333334
2025,JJA,84.1396,83.31556666666667,78.53806666666667,84.80826666666667,78.7271,80.22216666666667,81.10266666666666,77.75240000000001,80.57983333333333,81.74973333333334,78.4633
2025,SON,81.81223333333334,80.57666666666667,76.61743333333334,81.33223333333332,76.78226666666667,80.0625,79.60863333333333,75.95756666666666,78.3119,79.16923333333334,76.89563333333334
2026,DJF,78.93556666666666,78.9368,77.24013333333333,78.6544,75.4258,78.74203333333334,79.28533333333333,75.9396,76.02976666666667,81.96026666666667,75.48463333333333
2026,MAM,77.59033333333333,78.9268,83.2278,81.19393333333333,74.63456666666667,79.63393333333333,81.64866666666667,78.46666666666667,77.89020000000001,83.7894,74.89773333333333
2026,JJA,75.91539999999999,77.37293333333334,83.5004,81.34653333333334,74.65096666666666,79.83786666666667,80.36203333333333,77.44226666666667,77.5046,81.66550000000001,76.92383333333333
2026,SON,76.7688,77.52803333333334,80.39836666666666,79.60026666666666,75.26543333333332,80.56343333333332,78.17373333333335,75.71636666666666,75.76350000000001,80.3392,76.9378
2027,DJF,81.6846,76.34949999999999,81.52300000000001,78.3451,76.95656666666666,83.15746666666666,79.02583333333332,78.245,77.995,83.48183333333333,74.97856666666667
2027,MAM,87.5896,78.5757,85.55273333333334,84.5456,79.11336666666666,87.8666,81.31586666666666,84.52056666666667,81.35863333333333,88.5442,76.55303333333333
2027,JJA,84.01443333333333,78.10036666666666,82.12753333333333,82.9011,81.37416666666667,84.29013333333334,79.97343333333333,83.96826666666668,80.5788,85.24876666666667,77.40176666666666
2027,SON,80.55713333333334,76.62396666666666,81.98816666666666,79.92416666666666,79.07713333333334,82.69656666666667,78.23166666666667,80.62603333333334,78.40683333333332,81.6009,75.6742
2028,DJF,79.54036666666667,79.57853333333334,82.5304,78.1768,78.62689999999999,81.06439999999999,82.2319,85.03113333333333,76.7572,78.52743333333333,75.51656666666666
2028,MAM,85.2779,86.3021,90.2575,81.68643333333334,82.2552,82.17523333333334,85.63103333333333,88.4339,77.65536666666667,82.2671,76.93169999999999
2028,JJA,82.16266666666667,82.38926666666667,86.3888,82.88246666666667,80.2735,82.7668,82.21773333333333,83.60036666666667,81.18663333333333,80.23126666666667,78.04996666666666
2028,SON,79.44996666666667,79.59873333333333,81.91526666666667,79.92853333333333,78.057,81.03946666666667,79.6223,80.47966666666667,79.13896666666666,78.02353333333333,77.69403333333334
2029,DJF,80.8277,78.7001,79.1015,77.1532,77.28949999999999,83.36003333333333,77.5856,84.3076,77.4064,77.95706666666666,79.16436666666667
2029,MAM,82.3109,80.27626666666667,79.67333333333333,77.54786666666666,81.72196666666666,86.60793333333334,81.1807,90.90590000000002,82.1194,83.20053333333333,82.04746666666666
2029,JJA,83.69313333333334,79.6347,79.62273333333333,77.563,82.83896666666666,83.77466666666668,79.90073333333333,85.71319999999999,80.1262,82.98360000000001,87.38283333333334
2029,SON,83.95530000000001,78.584,78.31973333333333,77.41993333333333,79.99073333333332,80.53723333333333,77.75563333333334,81.37103333333333,77.9387,79.9855,84.40343333333333
2030,DJF,86.50703333333333,76.8537,81.05536666666666,79.59916666666668,77.22236666666667,79.5653,76.04943333333334,79.58476666666667,75.15963333333333,81.19156666666667,82.22093333333333
2030,MAM,89.6551,80.1871,85.47316666666666,85.36676666666666,80.06053333333334,80.85706666666667,77.52553333333333,83.8918,75.07486666666667,86.68400000000001,86.23033333333335
2030,JJA,83.77526666666667,79.77120000000001,82.6173,84.3827,79.77783333333333,84.01666666666667,78.1726,83.02393333333333,76.02066666666667,83.4337,82.62766666666667
2030,SON,80.48646666666667,77.64966666666668,79.7505,80.83903333333333,77.65906666666666,83.7149,76.778,80.00776666666667,74.6047,80.48416666666667,79.95
2031,DJF,78.30163333333333,74.64683333333333,81.2041,82.05376666666666,76.29363333333333,83.9129,75.97473333333333,76.66106666666667,76.8775,86.93646666666666,77.06216666666667
2031,MAM,82.6726,75.8575,85.44456666666667,84.5733,78.85793333333334,88.8166,75.94746666666667,78.51106666666666,82.9307,92.52063333333332,78.78306666666667
2031,JJA,80.90976666666667,74.90286666666667,82.54773333333333,82.88,78.65783333333333,82.98803333333333,75.35183333333333,77.05076666666666,81.65576666666666,86.76803333333334,77.87106666666666
2031,SON,78.556,73.50953333333332,81.2765,80.08866666666667,76.84123333333334,80.55056666666667,77.48783333333334,75.35539999999999,79.11196666666667,82.05056666666667,76.8874
2032,DJF,79.24066666666667,72.06053333333334,82.46676666666667,84.2319,79.85026666666666,79.86116666666668,79.45426666666667,76.8535,79.2001,79.1618,77.4953
2032,MAM,83.34870000000001,72.90859999999999,84.77343333333333,87.06736666666666,83.776,83.59903333333334,85.2847,83.62376666666667,82.67873333333334,80.0228,83.71786666666667
2032,JJA,83.78326666666668,72.85719999999999,81.61880000000001,84.98313333333334,81.71773333333333,85.67439999999999,82.37650000000001,81.20726666666667,82.64606666666667,78.02153333333334,85.66663333333334
2032,SON,81.8947,72.18256666666666,79.07643333333334,81.0494,81.36023333333333,82.62546666666667,79.59453333333333,78.82186666666666,79.8097,76.6641,81.80153333333334
2033,DJF,79.86933333333333,73.12196666666667,77.47736666666667,79.01823333333333,81.806,80.83893333333333,80.01263333333334,80.33646666666667,77.75496666666668,79.34133333333334,78.3551
2033,MAM,84.11253333333333,78.26116666666667,81.60770000000001,82.598,86.79016666666666,84.23790000000001,87.2058,84.6929,80.83993333333333,83.382,80.66813333333333
2033,JJA,81.96433333333334,78.67463333333333,81.18963333333333,80.25496666666668,84.54253333333334,83.25656666666667,83.02850000000001,81.8947,80.139,81.4541,79.7058
2033,SON,79.3162,76.78996666666667,79.35196666666667,78.04323333333333,80.96496666666667,82.39156666666666,80.95933333333333,80.74493333333334,77.95433333333334,79.02106666666667,77.59253333333334
2034,DJF,77.52343333333333,75.92023333333333,79.3281,79.07766666666667,84.4462,81.24149999999999,80.63029999999999,79.2063,74.87106666666666,77.19983333333333,76.89176666666667
2034,MAM,80.88226666666667,78.68546666666667,82.39043333333332,84.51429999999999,88.23853333333334,85.59190000000001,86.55293333333333,80.8041,76.26253333333334,80.419,80.92963333333334
2034,JJA,79.9672,80.26190000000001,81.61986666666667,82.8289,83.4373,81.78163333333333,83.5797,79.23243333333333,75.10296666666666,80.31323333333334,80.55290000000001
2034,SON,78.94433333333335,78.14493333333333,80.00573333333334,79.88453333333332,80.25466666666667,79.19083333333333,80.6919,77.82626666666667,73.67713333333334,78.09973333333333,78.5539
2035,DJF,79.72386666666667,78.3827,82.45803333333333,76.75366666666666,79.70786666666667,77.45743333333333,81.81583333333333,77.25070000000001,73.29036666666667,75.7146,76.91883333333334
2035,MAM,83.75433333333334,86.1044,87.98853333333334,78.74493333333334,82.66713333333333,80.48946666666667,84.84596666666665,80.90766666666667,73.6315,78.13863333333333,78.68796666666667
2035,JJA,84.09570000000001,83.91556666666666,84.2665,77.74483333333333,82.03546666666666,78.61006666666667,85.57770000000001,81.63873333333333,72.82496666666667,77.8496,81.04626666666667
2035,SON,81.14606666666667,80.49759999999999,81.04386666666666,75.9468,79.3811,76.67923333333333,83.40013333333333,79.46140000000001,74.32796666666667,76.03553333333333,78.99806666666667
2036,DJF,80.4823,77.84913333333334,77.60603333333334,76.68419999999999,77.59696666666666,78.01723333333332,83.18283333333333,76.38763333333333,75.46886666666667,75.64813333333332,78.3705
2036,MAM,84.80916666666667,78.46383333333334,79.6674,83.23436666666667,80.2897,82.47996666666667,83.1533,76.7949,76.98316666666666,80.30876666666667,81.98843333333333
2036,JJA,82.29953333333333,80.61613333333334,78.42306666666667,83.55926666666666,80.51976666666667,83.27106666666667,81.49503333333332,76.41486666666667,78.20333333333333,79.241,81.67896666666667
2036,SON,79.5465,79.06393333333334,76.52113333333334,80.41256666666668,78.2682,82.7815,80.4115,74.97670000000001,79.01783333333333,77.20883333333335,80.00613333333332
2037,DJF,78.25670000000001,78.62123333333334,77.31246666666668,78.45966666666668,75.89536666666667,80.87533333333333,86.6213,77.01646666666666,78.80693333333333,78.46683333333334,80.06396666666667
2037,MAM,81.66003333333333,82.59649999999999,81.57513333333334,82.21236666666665,77.47103333333332,86.26343333333334,89.10363333333333,82.6763,76.7629,84.44016666666666,85.5808
2037,JJA,80.90286666666667,80.85379999999999,82.48156666666667,81.75226666666667,77.18663333333333,82.12053333333334,86.75736666666667,81.92943333333334,76.0994,83.02876666666667,84.66656666666667
2037,SON,78.71756666666666,80.32236666666667,80.46593333333334,79.17383333333333,75.4736,79.51086666666667,88.43733333333334,80.19966666666666,75.89496666666666,80.00873333333334,80.90433333333333
2038,DJF,75.26979999999999,78.78536666666666,80.54406666666667,78.18796666666667,75.2888,79.63573333333333,84.17923333333333,77.3768,84.12496666666667,78.74040000000001,78.02996666666667
2038,MAM,76.28966666666666,81.27516666666666,87.77209999999998,82.02143333333333,77.16463333333333,81.52483333333333,86.62973333333333,79.80919999999999,86.0953,84.04736666666668,79.79520000000001
2038,JJA,75.01283333333333,80.9935,83.41586666666666,82.6348,78.56843333333333,82.89946666666667,85.36286666666666,79.0314,83.1949,83.94606666666667,80.8694
2038,SON,73.5823,80.49196666666667,80.222,79.76899999999999,78.93176666666666,81.7483,82.43310000000001,77.05556666666666,81.24523333333333,80.7888,78.93286666666667
2039,DJF,73.98346666666667,77.72283333333333,81.20606666666667,77.5124,76.3082,83.1198,80.58833333333332,77.71136666666666,83.02473333333333,78.90820000000001,78.5467
2039,MAM,78.78553333333333,79.59623333333333,83.973,80.06836666666668,77.89963333333333,88.10503333333334,84.90396666666668,79.88696666666667,88.46883333333334,84.01463333333334,84.29326666666667
2039,JJA,80.60066666666667,80.08353333333334,84.57283333333334,80.97813333333333,77.00256666666667,83.9023,83.84609999999999,77.84056666666667,84.66463333333333,82.176,84.73253333333334
2039,SON,78.32786666666667,77.91706666666666,83.44433333333333,78.62166666666667,75.33226666666667,81.86496666666666,81.118,76.0279,80.89013333333334,79.46433333333333,80.93963333333333
